"","POSTCODE","Year","population"
"14916",2757,2008,21614
"14917",2757,2009,21928
"14918",2757,2010,22046
"14919",2757,2011,22113
"14920",2757,2012,22127
"14921",2757,2013,22178
"14922",2757,2014,22238
"14923",2757,2015,22341
"14924",2757,2016,22476
"14925",2758,1991,15570
"14926",2758,1992,15886
"14927",2758,1993,16272
"14928",2758,1994,16592
"14929",2758,1995,16873
"14930",2758,1996,17227
"14931",2758,1997,17615
"14932",2758,1998,17948
"14933",2758,1999,18287
"14934",2758,2000,18592
"14935",2758,2001,19006
"14936",2758,2002,19149
"14937",2758,2003,19249
"14938",2758,2004,19052
"14939",2758,2005,19041
"14940",2758,2006,19200
"14941",2758,2007,19345
"14942",2758,2008,19558
"14943",2758,2009,19845
"14944",2758,2010,19955
"14945",2758,2011,20019
"14946",2758,2012,20033
"14947",2758,2013,20080
"14948",2758,2014,20135
"14949",2758,2015,20229
"14950",2758,2016,20352
"14951",2759,1991,17824
"14952",2759,1992,18176
"14953",2759,1993,18247
"14954",2759,1994,18262
"14955",2759,1995,18310
"14956",2759,1996,18416
"14957",2759,1997,18314
"14958",2759,1998,18163
"14959",2759,1999,18012
"14960",2759,2000,17967
"14961",2759,2001,17926
"14962",2759,2002,17732
"14963",2759,2003,17580
"14964",2759,2004,17355
"14965",2759,2005,17272
"14966",2759,2006,17197
"14967",2759,2007,17181
"14968",2759,2008,17193
"14969",2759,2009,17211
"14970",2759,2010,17157
"14971",2759,2011,17099
"14972",2759,2012,17068
"14973",2759,2013,17070
"14974",2759,2014,17063
"14975",2759,2015,17055
"14976",2759,2016,17054
"14977",2760,1991,24661
"14978",2760,1992,24541
"14979",2760,1993,24340
"14980",2760,1994,24188
"14981",2760,1995,23992
"14982",2760,1996,23931
"14983",2760,1997,23888
"14984",2760,1998,23783
"14985",2760,1999,23734
"14986",2760,2000,23755
"14987",2760,2001,23804
"14988",2760,2002,23799
"14989",2760,2003,23785
"14990",2760,2004,23722
"14991",2760,2005,23838
"14992",2760,2006,23820
"14993",2760,2007,24300
"14994",2760,2008,24831
"14995",2760,2009,25253
"14996",2760,2010,25517
"14997",2760,2011,25939
"14998",2760,2012,26304
"14999",2760,2013,26741
"15000",2760,2014,27125
"15001",2760,2015,27580
"15002",2760,2016,28035
"15003",2761,1991,8823
"15004",2761,1992,10431
"15005",2761,1993,10945
"15006",2761,1994,11789
"15007",2761,1995,12719
"15008",2761,1996,13383
"15009",2761,1997,13677
"15010",2761,1998,14095
"15011",2761,1999,14474
"15012",2761,2000,14844
"15013",2761,2001,15195
"15014",2761,2002,15218
"15015",2761,2003,15356
"15016",2761,2004,15621
"15017",2761,2005,15803
"15018",2761,2006,15972
"15019",2761,2007,16169
"15020",2761,2008,16375
"15021",2761,2009,16545
"15022",2761,2010,16678
"15023",2761,2011,16768
"15024",2761,2012,16906
"15025",2761,2013,17057
"15026",2761,2014,17246
"15027",2761,2015,17406
"15028",2761,2016,17607
"15029",2762,1991,11456
"15030",2762,1992,11590
"15031",2762,1993,11759
"15032",2762,1994,11992
"15033",2762,1995,12316
"15034",2762,1996,12575
"15035",2762,1997,12898
"15036",2762,1998,13184
"15037",2762,1999,13493
"15038",2762,2000,13873
"15039",2762,2001,14316
"15040",2762,2002,14444
"15041",2762,2003,14438
"15042",2762,2004,14577
"15043",2762,2005,14667
"15044",2762,2006,14805
"15045",2762,2007,14897
"15046",2762,2008,15100
"15047",2762,2009,15314
"15048",2762,2010,15531
"15049",2762,2011,15634
"15050",2762,2012,15915
"15051",2762,2013,16238
"15052",2762,2014,16622
"15053",2762,2015,17823
"15054",2762,2016,20399
"15055",2763,1991,10858
"15056",2763,1992,11730
"15057",2763,1993,12533
"15058",2763,1994,13478
"15059",2763,1995,14968
"15060",2763,1996,15956
"15061",2763,1997,16832
"15062",2763,1998,17677
"15063",2763,1999,18510
"15064",2763,2000,19433
"15065",2763,2001,20562
"15066",2763,2002,21271
"15067",2763,2003,21712
"15068",2763,2004,22271
"15069",2763,2005,22761
"15070",2763,2006,23255
"15071",2763,2007,23697
"15072",2763,2008,24229
"15073",2763,2009,24658
"15074",2763,2010,25005
"15075",2763,2011,25173
"15076",2763,2012,25332
"15077",2763,2013,25491
"15078",2763,2014,25687
"15079",2763,2015,25908
"15080",2763,2016,26143
"15081",2765,1991,9403
"15082",2765,1992,9331
"15083",2765,1993,9283
"15084",2765,1994,9248
"15085",2765,1995,9150
"15086",2765,1996,9128
"15087",2765,1997,9185
"15088",2765,1998,9287
"15089",2765,1999,9534
"15090",2765,2000,9858
"15091",2765,2001,10100
"15092",2765,2002,10327
"15093",2765,2003,10387
"15094",2765,2004,10449
"15095",2765,2005,10509
"15096",2765,2006,10626
"15097",2765,2007,10657
"15098",2765,2008,10782
"15099",2765,2009,10956
"15100",2765,2010,11118
"15101",2765,2011,11253
"15102",2765,2012,11579
"15103",2765,2013,11941
"15104",2765,2014,12347
"15105",2765,2015,13347
"15106",2765,2016,15311
"15107",2766,1991,14601
"15108",2766,1992,14758
"15109",2766,1993,15211
"15110",2766,1994,15627
"15111",2766,1995,16127
"15112",2766,1996,16286
"15113",2766,1997,16519
"15114",2766,1998,16755
"15115",2766,1999,16971
"15116",2766,2000,17163
"15117",2766,2001,17574
"15118",2766,2002,17664
"15119",2766,2003,17677
"15120",2766,2004,17943
"15121",2766,2005,18270
"15122",2766,2006,18622
"15123",2766,2007,18925
"15124",2766,2008,19385
"15125",2766,2009,19773
"15126",2766,2010,20053
"15127",2766,2011,20251
"15128",2766,2012,20589
"15129",2766,2013,20955
"15130",2766,2014,21284
"15131",2766,2015,21542
"15132",2766,2016,21871
"15133",2767,1991,13829
"15134",2767,1992,13873
"15135",2767,1993,14109
"15136",2767,1994,14392
"15137",2767,1995,14901
"15138",2767,1996,15397
"15139",2767,1997,16311
"15140",2767,1998,17008
"15141",2767,1999,17820
"15142",2767,2000,17989
"15143",2767,2001,18706
"15144",2767,2002,18644
"15145",2767,2003,18424
"15146",2767,2004,18320
"15147",2767,2005,18305
"15148",2767,2006,18445
"15149",2767,2007,18873
"15150",2767,2008,19267
"15151",2767,2009,19851
"15152",2767,2010,20222
"15153",2767,2011,20428
"15154",2767,2012,20620
"15155",2767,2013,21038
"15156",2767,2014,21760
"15157",2767,2015,22569
"15158",2767,2016,23283
"15159",2768,1991,977
"15160",2768,1992,1123
"15161",2768,1993,1253
"15162",2768,1994,1477
"15163",2768,1995,1910
"15164",2768,1996,2686
"15165",2768,1997,3173
"15166",2768,1998,3874
"15167",2768,1999,4916
"15168",2768,2000,6255
"15169",2768,2001,7386
"15170",2768,2002,9056
"15171",2768,2003,10362
"15172",2768,2004,11287
"15173",2768,2005,12143
"15174",2768,2006,13146
"15175",2768,2007,14479
"15176",2768,2008,15526
"15177",2768,2009,16649
"15178",2768,2010,17978
"15179",2768,2011,18960
"15180",2768,2012,20109
"15181",2768,2013,21562
"15182",2768,2014,22765
"15183",2768,2015,23560
"15184",2768,2016,23933
"15185",2769,1991,1622
"15186",2769,1992,1837
"15187",2769,1993,2047
"15188",2769,1994,2450
"15189",2769,1995,3177
"15190",2769,1996,4215
"15191",2769,1997,4259
"15192",2769,1998,4229
"15193",2769,1999,4224
"15194",2769,2000,4296
"15195",2769,2001,4333
"15196",2769,2002,6131
"15197",2769,2003,7879
"15198",2769,2004,8909
"15199",2769,2005,9998
"15200",2769,2006,11498
"15201",2769,2007,14022
"15202",2769,2008,15924
"15203",2769,2009,18070
"15204",2769,2010,20830
"15205",2769,2011,23031
"15206",2769,2012,25523
"15207",2769,2013,28795
"15208",2769,2014,31416
"15209",2769,2015,33103
"15210",2769,2016,33815
"15211",2770,1991,17589
"15212",2770,1992,17529
"15213",2770,1993,17418
"15214",2770,1994,17374
"15215",2770,1995,17239
"15216",2770,1996,17209
"15217",2770,1997,17327
"15218",2770,1998,17363
"15219",2770,1999,17477
"15220",2770,2000,17655
"15221",2770,2001,17892
"15222",2770,2002,17809
"15223",2770,2003,17741
"15224",2770,2004,17887
"15225",2770,2005,17976
"15226",2770,2006,18110
"15227",2770,2007,18410
"15228",2770,2008,18816
"15229",2770,2009,19155
"15230",2770,2010,19544
"15231",2770,2011,19857
"15232",2770,2012,20082
"15233",2770,2013,20360
"15234",2770,2014,20658
"15235",2770,2015,21049
"15236",2770,2016,21419
"15237",2773,1991,19992
"15238",2773,1992,19909
"15239",2773,1993,19760
"15240",2773,1994,19634
"15241",2773,1995,19484
"15242",2773,1996,19434
"15243",2773,1997,19385
"15244",2773,1998,19334
"15245",2773,1999,19279
"15246",2773,2000,19282
"15247",2773,2001,19307
"15248",2773,2002,19247
"15249",2773,2003,19165
"15250",2773,2004,19028
"15251",2773,2005,18834
"15252",2773,2006,18715
"15253",2773,2007,18757
"15254",2773,2008,18928
"15255",2773,2009,19073
"15256",2773,2010,19072
"15257",2773,2011,19110
"15258",2773,2012,19126
"15259",2773,2013,19221
"15260",2773,2014,19292
"15261",2773,2015,19378
"15262",2773,2016,19448
"15263",2774,1991,19992
"15264",2774,1992,19909
"15265",2774,1993,19760
"15266",2774,1994,19634
"15267",2774,1995,19484
"15268",2774,1996,19434
"15269",2774,1997,19385
"15270",2774,1998,19334
"15271",2774,1999,19279
"15272",2774,2000,19282
"15273",2774,2001,19307
"15274",2774,2002,19247
"15275",2774,2003,19165
"15276",2774,2004,19028
"15277",2774,2005,18834
"15278",2774,2006,18715
"15279",2774,2007,18757
"15280",2774,2008,18928
"15281",2774,2009,19073
"15282",2774,2010,19072
"15283",2774,2011,19110
"15284",2774,2012,19126
"15285",2774,2013,19221
"15286",2774,2014,19292
"15287",2774,2015,19378
"15288",2774,2016,19448
"15289",2775,1991,6161
"15290",2775,1992,6239
"15291",2775,1993,6351
"15292",2775,1994,6478
"15293",2775,1995,6573
"15294",2775,1996,6691
"15295",2775,1997,6821
"15296",2775,1998,6933
"15297",2775,1999,7040
"15298",2775,2000,7160
"15299",2775,2001,7278
"15300",2775,2002,7279
"15301",2775,2003,7284
"15302",2775,2004,7263
"15303",2775,2005,7268
"15304",2775,2006,7291
"15305",2775,2007,7289
"15306",2775,2008,7357
"15307",2775,2009,7435
"15308",2775,2010,7491
"15309",2775,2011,7536
"15310",2775,2012,7581
"15311",2775,2013,7632
"15312",2775,2014,7684
"15313",2775,2015,7736
"15314",2775,2016,7791
"15315",2776,1991,19892
"15316",2776,1992,20107
"15317",2776,1993,20288
"15318",2776,1994,20483
"15319",2776,1995,20673
"15320",2776,1996,20929
"15321",2776,1997,21206
"15322",2776,1998,21499
"15323",2776,1999,21671
"15324",2776,2000,21758
"15325",2776,2001,21988
"15326",2776,2002,22094
"15327",2776,2003,22202
"15328",2776,2004,22111
"15329",2776,2005,22014
"15330",2776,2006,21896
"15331",2776,2007,21909
"15332",2776,2008,22138
"15333",2776,2009,22341
"15334",2776,2010,22437
"15335",2776,2011,22497
"15336",2776,2012,22394
"15337",2776,2013,22331
"15338",2776,2014,22210
"15339",2776,2015,22149
"15340",2776,2016,22112
"15341",2777,1991,19921
"15342",2777,1992,20137
"15343",2777,1993,20318
"15344",2777,1994,20513
"15345",2777,1995,20703
"15346",2777,1996,20960
"15347",2777,1997,21238
"15348",2777,1998,21532
"15349",2777,1999,21704
"15350",2777,2000,21791
"15351",2777,2001,22021
"15352",2777,2002,22128
"15353",2777,2003,22236
"15354",2777,2004,22145
"15355",2777,2005,22047
"15356",2777,2006,21929
"15357",2777,2007,21942
"15358",2777,2008,22171
"15359",2777,2009,22374
"15360",2777,2010,22471
"15361",2777,2011,22531
"15362",2777,2012,22428
"15363",2777,2013,22363
"15364",2777,2014,22242
"15365",2777,2015,22181
"15366",2777,2016,22144
"15367",2778,1991,10291
"15368",2778,1992,10368
"15369",2778,1993,10426
"15370",2778,1994,10499
"15371",2778,1995,10556
"15372",2778,1996,10662
"15373",2778,1997,10679
"15374",2778,1998,10646
"15375",2778,1999,10739
"15376",2778,2000,10821
"15377",2778,2001,10903
"15378",2778,2002,10963
"15379",2778,2003,10983
"15380",2778,2004,10874
"15381",2778,2005,10843
"15382",2778,2006,10856
"15383",2778,2007,10989
"15384",2778,2008,11166
"15385",2778,2009,11327
"15386",2778,2010,11337
"15387",2778,2011,11380
"15388",2778,2012,11437
"15389",2778,2013,11495
"15390",2778,2014,11532
"15391",2778,2015,11519
"15392",2778,2016,11514
"15393",2779,1991,10291
"15394",2779,1992,10368
"15395",2779,1993,10426
"15396",2779,1994,10499
"15397",2779,1995,10556
"15398",2779,1996,10662
"15399",2779,1997,10679
"15400",2779,1998,10646
"15401",2779,1999,10739
"15402",2779,2000,10821
"15403",2779,2001,10903
"15404",2779,2002,10963
"15405",2779,2003,10983
"15406",2779,2004,10874
"15407",2779,2005,10843
"15408",2779,2006,10856
"15409",2779,2007,10989
"15410",2779,2008,11166
"15411",2779,2009,11327
"15412",2779,2010,11337
"15413",2779,2011,11380
"15414",2779,2012,11437
"15415",2779,2013,11495
"15416",2779,2014,11532
"15417",2779,2015,11519
"15418",2779,2016,11514
"15419",2780,1991,12358
"15420",2780,1992,12381
"15421",2780,1993,12366
"15422",2780,1994,12353
"15423",2780,1995,12336
"15424",2780,1996,12381
"15425",2780,1997,12548
"15426",2780,1998,12682
"15427",2780,1999,12879
"15428",2780,2000,12959
"15429",2780,2001,13154
"15430",2780,2002,13220
"15431",2780,2003,13182
"15432",2780,2004,13014
"15433",2780,2005,12886
"15434",2780,2006,12748
"15435",2780,2007,12946
"15436",2780,2008,13205
"15437",2780,2009,13357
"15438",2780,2010,13414
"15439",2780,2011,13451
"15440",2780,2012,13449
"15441",2780,2013,13490
"15442",2780,2014,13641
"15443",2780,2015,13668
"15444",2780,2016,13563
"15445",2782,1991,5272
"15446",2782,1992,5327
"15447",2782,1993,5360
"15448",2782,1994,5408
"15449",2782,1995,5467
"15450",2782,1996,5526
"15451",2782,1997,5557
"15452",2782,1998,5576
"15453",2782,1999,5588
"15454",2782,2000,5638
"15455",2782,2001,5688
"15456",2782,2002,5750
"15457",2782,2003,5794
"15458",2782,2004,5793
"15459",2782,2005,5783
"15460",2782,2006,5788
"15461",2782,2007,5891
"15462",2782,2008,5996
"15463",2782,2009,6097
"15464",2782,2010,6128
"15465",2782,2011,6165
"15466",2782,2012,6168
"15467",2782,2013,6198
"15468",2782,2014,6196
"15469",2782,2015,6188
"15470",2782,2016,6195
"15471",2783,1991,10291
"15472",2783,1992,10368
"15473",2783,1993,10426
"15474",2783,1994,10499
"15475",2783,1995,10556
"15476",2783,1996,10662
"15477",2783,1997,10679
"15478",2783,1998,10646
"15479",2783,1999,10739
"15480",2783,2000,10821
"15481",2783,2001,10903
"15482",2783,2002,10963
"15483",2783,2003,10983
"15484",2783,2004,10874
"15485",2783,2005,10843
"15486",2783,2006,10856
"15487",2783,2007,10989
"15488",2783,2008,11166
"15489",2783,2009,11327
"15490",2783,2010,11337
"15491",2783,2011,11380
"15492",2783,2012,11437
"15493",2783,2013,11495
"15494",2783,2014,11532
"15495",2783,2015,11519
"15496",2783,2016,11514
"15497",2784,1991,10291
"15498",2784,1992,10368
"15499",2784,1993,10426
"15500",2784,1994,10499
"15501",2784,1995,10556
"15502",2784,1996,10662
"15503",2784,1997,10679
"15504",2784,1998,10646
"15505",2784,1999,10739
"15506",2784,2000,10821
"15507",2784,2001,10903
"15508",2784,2002,10963
"15509",2784,2003,10983
"15510",2784,2004,10874
"15511",2784,2005,10843
"15512",2784,2006,10856
"15513",2784,2007,10989
"15514",2784,2008,11166
"15515",2784,2009,11327
"15516",2784,2010,11337
"15517",2784,2011,11380
"15518",2784,2012,11437
"15519",2784,2013,11495
"15520",2784,2014,11532
"15521",2784,2015,11519
"15522",2784,2016,11514
"15523",2785,1991,4792
"15524",2785,1992,4902
"15525",2785,1993,4964
"15526",2785,1994,5029
"15527",2785,1995,5089
"15528",2785,1996,5146
"15529",2785,1997,5177
"15530",2785,1998,5182
"15531",2785,1999,5208
"15532",2785,2000,5242
"15533",2785,2001,5286
"15534",2785,2002,5379
"15535",2785,2003,5410
"15536",2785,2004,5382
"15537",2785,2005,5399
"15538",2785,2006,5384
"15539",2785,2007,5402
"15540",2785,2008,5498
"15541",2785,2009,5548
"15542",2785,2010,5577
"15543",2785,2011,5639
"15544",2785,2012,5673
"15545",2785,2013,5699
"15546",2785,2014,5729
"15547",2785,2015,5726
"15548",2785,2016,5746
"15549",2786,1991,4610
"15550",2786,1992,4712
"15551",2786,1993,4771
"15552",2786,1994,4833
"15553",2786,1995,4883
"15554",2786,1996,4934
"15555",2786,1997,4958
"15556",2786,1998,4967
"15557",2786,1999,5012
"15558",2786,2000,5051
"15559",2786,2001,5101
"15560",2786,2002,5184
"15561",2786,2003,5215
"15562",2786,2004,5195
"15563",2786,2005,5206
"15564",2786,2006,5198
"15565",2786,2007,5223
"15566",2786,2008,5304
"15567",2786,2009,5361
"15568",2786,2010,5397
"15569",2786,2011,5453
"15570",2786,2012,5486
"15571",2786,2013,5512
"15572",2786,2014,5542
"15573",2786,2015,5547
"15574",2786,2016,5572
"15575",2787,1991,4448
"15576",2787,1992,4501
"15577",2787,1993,4543
"15578",2787,1994,4591
"15579",2787,1995,4634
"15580",2787,1996,4674
"15581",2787,1997,4711
"15582",2787,1998,4734
"15583",2787,1999,4776
"15584",2787,2000,4790
"15585",2787,2001,4843
"15586",2787,2002,4839
"15587",2787,2003,4785
"15588",2787,2004,4748
"15589",2787,2005,4737
"15590",2787,2006,4706
"15591",2787,2007,4701
"15592",2787,2008,4696
"15593",2787,2009,4729
"15594",2787,2010,4756
"15595",2787,2011,4770
"15596",2787,2012,4783
"15597",2787,2013,4804
"15598",2787,2014,4828
"15599",2787,2015,4844
"15600",2787,2016,4868
"15601",2790,1991,11893
"15602",2790,1992,11890
"15603",2790,1993,11818
"15604",2790,1994,11784
"15605",2790,1995,11750
"15606",2790,1996,11726
"15607",2790,1997,11736
"15608",2790,1998,11730
"15609",2790,1999,11777
"15610",2790,2000,11757
"15611",2790,2001,11825
"15612",2790,2002,11758
"15613",2790,2003,11710
"15614",2790,2004,11663
"15615",2790,2005,11578
"15616",2790,2006,11504
"15617",2790,2007,11510
"15618",2790,2008,11529
"15619",2790,2009,11661
"15620",2790,2010,11739
"15621",2790,2011,11819
"15622",2790,2012,11916
"15623",2790,2013,11983
"15624",2790,2014,12082
"15625",2790,2015,12139
"15626",2790,2016,12160
"15627",2791,1991,6335
"15628",2791,1992,6379
"15629",2791,1993,6382
"15630",2791,1994,6393
"15631",2791,1995,6370
"15632",2791,1996,6358
"15633",2791,1997,6383
"15634",2791,1998,6416
"15635",2791,1999,6440
"15636",2791,2000,6462
"15637",2791,2001,6495
"15638",2791,2002,6566
"15639",2791,2003,6589
"15640",2791,2004,6606
"15641",2791,2005,6674
"15642",2791,2006,6770
"15643",2791,2007,6875
"15644",2791,2008,6905
"15645",2791,2009,7067
"15646",2791,2010,7157
"15647",2791,2011,7239
"15648",2791,2012,7285
"15649",2791,2013,7314
"15650",2791,2014,7334
"15651",2791,2015,7334
"15652",2791,2016,7355
"15653",2792,1991,6241
"15654",2792,1992,6282
"15655",2792,1993,6280
"15656",2792,1994,6288
"15657",2792,1995,6262
"15658",2792,1996,6247
"15659",2792,1997,6270
"15660",2792,1998,6301
"15661",2792,1999,6323
"15662",2792,2000,6344
"15663",2792,2001,6375
"15664",2792,2002,6437
"15665",2792,2003,6459
"15666",2792,2004,6476
"15667",2792,2005,6540
"15668",2792,2006,6629
"15669",2792,2007,6726
"15670",2792,2008,6755
"15671",2792,2009,6902
"15672",2792,2010,6987
"15673",2792,2011,7062
"15674",2792,2012,7104
"15675",2792,2013,7131
"15676",2792,2014,7149
"15677",2792,2015,7148
"15678",2792,2016,7167
"15679",2793,1991,5421
"15680",2793,1992,5425
"15681",2793,1993,5392
"15682",2793,1994,5371
"15683",2793,1995,5318
"15684",2793,1996,5273
"15685",2793,1997,5280
"15686",2793,1998,5294
"15687",2793,1999,5301
"15688",2793,2000,5306
"15689",2793,2001,5320
"15690",2793,2002,5309
"15691",2793,2003,5324
"15692",2793,2004,5340
"15693",2793,2005,5373
"15694",2793,2006,5400
"15695",2793,2007,5416
"15696",2793,2008,5435
"15697",2793,2009,5455
"15698",2793,2010,5492
"15699",2793,2011,5518
"15700",2793,2012,5517
"15701",2793,2013,5527
"15702",2793,2014,5525
"15703",2793,2015,5520
"15704",2793,2016,5519
"15705",2794,1991,9063
"15706",2794,1992,9112
"15707",2794,1993,9100
"15708",2794,1994,9105
"15709",2794,1995,9063
"15710",2794,1996,9033
"15711",2794,1997,9100
"15712",2794,1998,9176
"15713",2794,1999,9242
"15714",2794,2000,9304
"15715",2794,2001,9382
"15716",2794,2002,9320
"15717",2794,2003,9239
"15718",2794,2004,9179
"15719",2794,2005,9114
"15720",2794,2006,9066
"15721",2794,2007,8958
"15722",2794,2008,8842
"15723",2794,2009,8830
"15724",2794,2010,8805
"15725",2794,2011,8763
"15726",2794,2012,8781
"15727",2794,2013,8803
"15728",2794,2014,8818
"15729",2794,2015,8832
"15730",2794,2016,8848
"15731",2795,1991,14513
"15732",2795,1992,14653
"15733",2795,1993,14780
"15734",2795,1994,14971
"15735",2795,1995,15148
"15736",2795,1996,15265
"15737",2795,1997,15385
"15738",2795,1998,15516
"15739",2795,1999,15684
"15740",2795,2000,15788
"15741",2795,2001,15956
"15742",2795,2002,16049
"15743",2795,2003,16102
"15744",2795,2004,16116
"15745",2795,2005,16196
"15746",2795,2006,16287
"15747",2795,2007,16371
"15748",2795,2008,16625
"15749",2795,2009,17042
"15750",2795,2010,17219
"15751",2795,2011,17395
"15752",2795,2012,17500
"15753",2795,2013,17661
"15754",2795,2014,17785
"15755",2795,2015,17940
"15756",2795,2016,18112
